,flight plans,flight tracks,weather cubes
181,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-13\Flight_Plan_KJFK_KLAX_JBU1723.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-13\Flight_Track_KJFK_KLAX_JBU1723.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-13\Flight_Plan_KJFK_KLAX_JBU1723.nc
182,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-13\Flight_Plan_KJFK_KLAX_JBU1823.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-13\Flight_Track_KJFK_KLAX_JBU1823.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-13\Flight_Plan_KJFK_KLAX_JBU1823.nc
183,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-13\Flight_Plan_KJFK_KLAX_JBU23.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-13\Flight_Track_KJFK_KLAX_JBU23.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-13\Flight_Plan_KJFK_KLAX_JBU23.nc
184,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-13\Flight_Plan_KJFK_KLAX_JBU323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-13\Flight_Track_KJFK_KLAX_JBU323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-13\Flight_Plan_KJFK_KLAX_JBU323.nc
185,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL117.nc
186,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL133.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL133.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL133.nc
187,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL171.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL171.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL171.nc
188,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL3.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL3.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL3.nc
189,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL300.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL300.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL300.nc
190,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL302.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL302.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL302.nc
191,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL33.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL33.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL33.nc
192,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL331.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL331.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL331.nc
193,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_AAL341.nc
194,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_ASA1409.nc
195,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_ASA1411.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_ASA1411.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_ASA1411.nc
196,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_ASA420.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_ASA420.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_ASA420.nc
197,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_DAL1049.nc
198,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_DAL2710.nc
199,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_DAL2742.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_DAL2742.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_DAL2742.nc
200,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_DAL41.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_DAL41.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_DAL41.nc
201,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_DAL714.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_DAL714.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_DAL714.nc
202,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_DAL747.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_DAL747.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_DAL747.nc
203,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU123.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU123.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU123.nc
204,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU1323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1323.nc
205,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU1523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1523.nc
206,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1623.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU1623.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1623.nc
207,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1723.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU1723.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1723.nc
208,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1823.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU1823.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU1823.nc
209,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU23.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU23.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU23.nc
210,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU323.nc
211,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU423.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU423.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU423.nc
212,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_JBU523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_JBU523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_JBU523.nc
213,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-14\Flight_Plan_KJFK_KLAX_QFA12.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-14\Flight_Track_KJFK_KLAX_QFA12.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-14\Flight_Plan_KJFK_KLAX_QFA12.nc
214,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_AAL1.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_AAL1.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_AAL1.nc
215,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_AAL117.nc
216,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_AAL255.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_AAL255.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_AAL255.nc
217,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_AAL2802.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_AAL2802.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_AAL2802.nc
218,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_AAL3.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_AAL3.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_AAL3.nc
219,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_AAL341.nc
220,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_ASA1409.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_ASA1409.nc
221,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_ASA1411.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_ASA1411.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_ASA1411.nc
222,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_ASA1413.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_ASA1413.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_ASA1413.nc
223,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_ASA420.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_ASA420.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_ASA420.nc
224,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_DAL1049.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_DAL1049.nc
225,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_DAL2710.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_DAL2710.nc
226,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_DAL41.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_DAL41.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_DAL41.nc
227,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_DAL747.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_DAL747.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_DAL747.nc
228,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_JBU123.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_JBU123.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_JBU123.nc
229,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_JBU1323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_JBU1323.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_JBU1323.nc
230,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_JBU1523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_JBU1523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_JBU1523.nc
231,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-15\Flight_Plan_KJFK_KLAX_JBU523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-15\Flight_Track_KJFK_KLAX_JBU523.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-15\Flight_Plan_KJFK_KLAX_JBU523.nc
232,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL117.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL117.nc
233,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL133.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL133.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL133.nc
234,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL171.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL171.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL171.nc
235,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL3.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL3.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL3.nc
236,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL300.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL300.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL300.nc
237,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL302.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL302.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL302.nc
238,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL33.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL33.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL33.nc
239,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL331.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL331.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL331.nc
240,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_AAL341.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_AAL341.nc
241,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Plans\2018-12-16\Flight_Plan_KJFK_KLAX_ASA1407.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Flight Tracks\2018-12-16\Flight_Track_KJFK_KLAX_ASA1407.txt,D:\NathanSchimpf\PyCharmProjects\Flight-Track-Prediction\data\Weather Cubes\2018-12-16\Flight_Plan_KJFK_KLAX_ASA1407.nc
